017,004,020
017,017,009
017,007,016
001,001,015
003,019,015
009,013,007
001,009,009
015,013,014
018,017,004
019,015,007
014,011,016
010,011,006
007,014,012
016,015,004
011,006,007
013,004,011
018,012,008
013,015,002
005,003,017
012,001,014
011,012,005
001,001,004
008,001,008
004,015,015
002,003,007
019,007,017
019,020,004
018,019,006
018,007,008
019,017,018
017,017,005
014,007,015
001,015,009
011,009,018
004,007,007
018,010,009
013,011,014
004,008,004
004,009,013
018,007,018
001,007,004
003,005,018
009,005,007
013,005,016
014,006,018
010,012,015
006,008,015
010,014,005
012,010,015
012,010,005
009,009,005
011,006,012
010,014,015
008,011,005
009,013,015
007,006,005
013,014,005
009,013,005
007,008,015
013,010,015
