020,012,000
011,001,010
012,008,009
014,006,020
006,017,008
019,007,002
001,001,016
001,009,005
018,002,009
007,016,008
007,001,016
008,009,004
015,018,005
013,017,007
015,008,017
006,014,003
008,004,017
003,003,014
000,007,003
003,016,007
008,012,011
005,014,001
001,001,004
008,016,001
013,003,019
020,007,008
007,014,005
002,009,016
003,012,012
009,000,002
020,005,016
009,012,004
002,005,017
016,003,016
003,001,011
009,011,005
014,018,003
011,015,010
015,003,001
017,009,007
004,019,005
001,004,009
018,011,008
001,008,002
003,014,010
015,015,015
015,010,014
009,006,012
010,015,015
005,015,006
010,005,013
012,005,006
006,015,012
014,005,006
014,015,011
007,015,013
007,015,013
007,015,014
014,005,008
006,015,009
