practices.thisRepN,practices.thisTrialN,practices.thisN,practices.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,slider.response,slider.rt,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,,,,,2.0,5.573956999985967,9,001,2019_Nov_18_1622,001,3.0.7,60.014787647983944,
1,0,1,0,,,,,2.0,5.112428899999941,9,001,2019_Nov_18_1622,001,3.0.7,60.014787647983944,
2,0,2,0,,,,,3.0,6.830435799987754,9,001,2019_Nov_18_1622,001,3.0.7,60.014787647983944,
3,0,3,0,,,,,4.0,2.9642540000204463,9,001,2019_Nov_18_1622,001,3.0.7,60.014787647983944,
4,0,4,0,,,,,4.0,3.880648700025631,9,001,2019_Nov_18_1622,001,3.0.7,60.014787647983944,
5,0,5,0,,,,,3.0,6.580868599994574,9,001,2019_Nov_18_1622,001,3.0.7,60.014787647983944,
6,0,6,0,,,,,3.0,5.197129099979065,9,001,2019_Nov_18_1622,001,3.0.7,60.014787647983944,
7,0,7,0,,,,,1.0,3.0638985999976285,9,001,2019_Nov_18_1622,001,3.0.7,60.014787647983944,
8,0,8,0,,,,,2.0,2.730894000007538,9,001,2019_Nov_18_1622,001,3.0.7,60.014787647983944,
9,0,9,0,,,,,3.0,3.130850499990629,9,001,2019_Nov_18_1622,001,3.0.7,60.014787647983944,
,,,,0,0,0,0,3.0,4.7301222999813035,9,001,2019_Nov_18_1622,001,3.0.7,60.014787647983944,
,,,,1,0,1,0,3.0,3.097839900001418,9,001,2019_Nov_18_1622,001,3.0.7,60.014787647983944,
,,,,2,0,2,0,4.0,5.014945000002626,9,001,2019_Nov_18_1622,001,3.0.7,60.014787647983944,
,,,,3,0,3,0,3.0,2.9813233999884687,9,001,2019_Nov_18_1622,001,3.0.7,60.014787647983944,
,,,,4,0,4,0,2.0,2.464944100007415,9,001,2019_Nov_18_1622,001,3.0.7,60.014787647983944,
,,,,5,0,5,0,1.0,3.4978075999824796,9,001,2019_Nov_18_1622,001,3.0.7,60.014787647983944,
,,,,6,0,6,0,1.0,2.7649779000203125,9,001,2019_Nov_18_1622,001,3.0.7,60.014787647983944,
