017,010,000
020,016,018
005,007,001
010,015,004
010,018,003
015,020,015
002,015,006
002,005,008
016,017,007
006,006,011
014,007,012
006,006,005
009,010,005
004,016,009
015,013,019
009,011,017
008,009,019
002,019,001
007,000,011
015,016,002
002,016,017
013,000,015
005,005,016
013,017,017
005,010,005
006,012,001
010,018,019
016,006,009
010,014,018
004,010,003
010,013,013
005,014,017
015,011,009
004,009,015
013,014,003
016,006,012
016,002,007
004,011,013
006,006,008
003,018,003
010,016,018
008,003,017
003,003,016
005,019,014
020,008,009
010,012,013
010,010,006
010,007,007
013,007,013
011,013,013
011,013,011
014,011,012
013,011,013
014,011,009
008,010,010
005,007,013
008,011,012
006,007,009
011,012,012
012,011,011
