practices.thisRepN,practices.thisTrialN,practices.thisN,practices.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,slider.response,slider.rt,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,,,,,3.0,9.028741299989633,12,001,2019_Nov_19_1647,001,3.0.7,60.02155974771704,
1,0,1,0,,,,,3.0,7.462216200015973,12,001,2019_Nov_19_1647,001,3.0.7,60.02155974771704,
2,0,2,0,,,,,2.0,3.363725599949248,12,001,2019_Nov_19_1647,001,3.0.7,60.02155974771704,
3,0,3,0,,,,,4.0,4.330826499965042,12,001,2019_Nov_19_1647,001,3.0.7,60.02155974771704,
4,0,4,0,,,,,1.0,5.513606900000013,12,001,2019_Nov_19_1647,001,3.0.7,60.02155974771704,
5,0,5,0,,,,,4.0,6.163919700018596,12,001,2019_Nov_19_1647,001,3.0.7,60.02155974771704,
6,0,6,0,,,,,2.0,3.4141002999967895,12,001,2019_Nov_19_1647,001,3.0.7,60.02155974771704,
7,0,7,0,,,,,3.0,3.047474599967245,12,001,2019_Nov_19_1647,001,3.0.7,60.02155974771704,
8,0,8,0,,,,,3.0,4.614033700025175,12,001,2019_Nov_19_1647,001,3.0.7,60.02155974771704,
9,0,9,0,,,,,2.0,3.431308800005354,12,001,2019_Nov_19_1647,001,3.0.7,60.02155974771704,
,,,,0,0,0,0,4.0,5.597507099970244,12,001,2019_Nov_19_1647,001,3.0.7,60.02155974771704,
,,,,1,0,1,0,4.0,6.11442670004908,12,001,2019_Nov_19_1647,001,3.0.7,60.02155974771704,
,,,,2,0,2,0,2.0,3.381094199954532,12,001,2019_Nov_19_1647,001,3.0.7,60.02155974771704,
,,,,3,0,3,0,1.0,2.6650733999558724,12,001,2019_Nov_19_1647,001,3.0.7,60.02155974771704,
,,,,4,0,4,0,3.0,3.7147971999947913,12,001,2019_Nov_19_1647,001,3.0.7,60.02155974771704,
,,,,5,0,5,0,2.0,3.1976451000082307,12,001,2019_Nov_19_1647,001,3.0.7,60.02155974771704,
,,,,6,0,6,0,1.0,3.5487666000262834,12,001,2019_Nov_19_1647,001,3.0.7,60.02155974771704,
,,,,7,0,7,0,2.0,3.514983700006269,12,001,2019_Nov_19_1647,001,3.0.7,60.02155974771704,
,,,,8,0,8,0,3.0,3.6482192000257783,12,001,2019_Nov_19_1647,001,3.0.7,60.02155974771704,
,,,,9,0,9,0,1.0,3.864676099969074,12,001,2019_Nov_19_1647,001,3.0.7,60.02155974771704,
,,,,10,0,10,0,1.0,2.648026399954688,12,001,2019_Nov_19_1647,001,3.0.7,60.02155974771704,
,,,,11,0,11,0,4.0,4.764713199983817,12,001,2019_Nov_19_1647,001,3.0.7,60.02155974771704,
,,,,12,0,12,0,5.0,3.931219499965664,12,001,2019_Nov_19_1647,001,3.0.7,60.02155974771704,
,,,,13,0,13,0,3.0,3.3314169999794103,12,001,2019_Nov_19_1647,001,3.0.7,60.02155974771704,
,,,,14,0,14,0,2.0,4.631336299993563,12,001,2019_Nov_19_1647,001,3.0.7,60.02155974771704,
,,,,15,0,15,0,3.0,2.7808352999854833,12,001,2019_Nov_19_1647,001,3.0.7,60.02155974771704,
,,,,16,0,16,0,2.0,3.3813415999757126,12,001,2019_Nov_19_1647,001,3.0.7,60.02155974771704,
,,,,17,0,17,0,3.0,3.465320600022096,12,001,2019_Nov_19_1647,001,3.0.7,60.02155974771704,
,,,,18,0,18,0,1.0,3.3644427999970503,12,001,2019_Nov_19_1647,001,3.0.7,60.02155974771704,
,,,,19,0,19,0,4.0,2.798606899974402,12,001,2019_Nov_19_1647,001,3.0.7,60.02155974771704,
,,,,20,0,20,0,1.0,3.397978900000453,12,001,2019_Nov_19_1647,001,3.0.7,60.02155974771704,
,,,,21,0,21,0,4.0,3.4314305000007153,12,001,2019_Nov_19_1647,001,3.0.7,60.02155974771704,
,,,,22,0,22,0,5.0,3.5644128000130877,12,001,2019_Nov_19_1647,001,3.0.7,60.02155974771704,
,,,,23,0,23,0,3.0,2.7813059000181966,12,001,2019_Nov_19_1647,001,3.0.7,60.02155974771704,
