020,013,010
004,006,008
013,020,010
016,009,008
008,003,016
011,018,018
000,011,011
017,009,003
015,018,016
003,013,018
013,017,001
017,011,012
007,002,018
011,012,009
009,017,004
006,017,011
013,010,006
008,017,002
008,017,014
020,017,015
008,007,009
007,006,012
010,019,000
002,011,011
013,006,015
018,014,013
004,004,007
017,014,009
019,011,016
009,012,019
001,002,015
003,005,000
005,018,011
012,017,013
011,013,001
006,016,019
001,015,015
010,000,011
009,001,013
004,013,012
019,006,019
002,014,015
008,015,002
018,009,016
010,015,003
006,009,010
013,008,015
011,005,007
010,009,014
015,005,012
014,014,007
007,012,010
008,010,005
015,015,014
005,008,010
014,011,007
012,005,014
011,008,012
005,011,013
015,005,013
