practices.thisRepN,practices.thisTrialN,practices.thisN,practices.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,slider.response,slider.rt,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,,,,,3.0,5.444988599978387,36,001,2019_Nov_28_1446,001,3.0.7,60.030855871237186,
1,0,1,0,,,,,2.0,3.3285781999584287,36,001,2019_Nov_28_1446,001,3.0.7,60.030855871237186,
2,0,2,0,,,,,4.0,2.5136655000969768,36,001,2019_Nov_28_1446,001,3.0.7,60.030855871237186,
3,0,3,0,,,,,4.0,3.6817073998972774,36,001,2019_Nov_28_1446,001,3.0.7,60.030855871237186,
4,0,4,0,,,,,5.0,2.514055100036785,36,001,2019_Nov_28_1446,001,3.0.7,60.030855871237186,
5,0,5,0,,,,,5.0,2.198295700130984,36,001,2019_Nov_28_1446,001,3.0.7,60.030855871237186,
6,0,6,0,,,,,5.0,2.7475121000315994,36,001,2019_Nov_28_1446,001,3.0.7,60.030855871237186,
7,0,7,0,,,,,5.0,2.314603000180796,36,001,2019_Nov_28_1446,001,3.0.7,60.030855871237186,
8,0,8,0,,,,,2.0,3.764174399897456,36,001,2019_Nov_28_1446,001,3.0.7,60.030855871237186,
9,0,9,0,,,,,4.0,2.597350699827075,36,001,2019_Nov_28_1446,001,3.0.7,60.030855871237186,
,,,,0,0,0,0,3.0,2.510528299957514,36,001,2019_Nov_28_1446,001,3.0.7,60.030855871237186,
,,,,1,0,1,0,4.0,3.1478267000056803,36,001,2019_Nov_28_1446,001,3.0.7,60.030855871237186,
,,,,2,0,2,0,2.0,2.614498100010678,36,001,2019_Nov_28_1446,001,3.0.7,60.030855871237186,
,,,,3,0,3,0,4.0,2.41637170012109,36,001,2019_Nov_28_1446,001,3.0.7,60.030855871237186,
,,,,4,0,4,0,1.0,3.5983728000428528,36,001,2019_Nov_28_1446,001,3.0.7,60.030855871237186,
,,,,5,0,5,0,1.0,4.199790300102904,36,001,2019_Nov_28_1446,001,3.0.7,60.030855871237186,
,,,,6,0,6,0,1.0,2.9652671001385897,36,001,2019_Nov_28_1446,001,3.0.7,60.030855871237186,
,,,,7,0,7,0,5.0,2.381291199941188,36,001,2019_Nov_28_1446,001,3.0.7,60.030855871237186,
,,,,8,0,8,0,3.0,2.347752199973911,36,001,2019_Nov_28_1446,001,3.0.7,60.030855871237186,
,,,,9,0,9,0,4.0,2.3821584000252187,36,001,2019_Nov_28_1446,001,3.0.7,60.030855871237186,
,,,,10,0,10,0,3.0,2.6481637000106275,36,001,2019_Nov_28_1446,001,3.0.7,60.030855871237186,
,,,,11,0,11,0,2.0,2.014691499993205,36,001,2019_Nov_28_1446,001,3.0.7,60.030855871237186,
,,,,12,0,12,0,4.0,2.4647544999606907,36,001,2019_Nov_28_1446,001,3.0.7,60.030855871237186,
,,,,13,0,13,0,2.0,2.514758000150323,36,001,2019_Nov_28_1446,001,3.0.7,60.030855871237186,
,,,,14,0,14,0,3.0,2.731037999968976,36,001,2019_Nov_28_1446,001,3.0.7,60.030855871237186,
,,,,15,0,15,0,5.0,2.6989378000143915,36,001,2019_Nov_28_1446,001,3.0.7,60.030855871237186,
,,,,16,0,16,0,5.0,2.014722299994901,36,001,2019_Nov_28_1446,001,3.0.7,60.030855871237186,
,,,,17,0,17,0,5.0,1.6650696999859065,36,001,2019_Nov_28_1446,001,3.0.7,60.030855871237186,
,,,,18,0,18,0,3.0,2.7476476000156254,36,001,2019_Nov_28_1446,001,3.0.7,60.030855871237186,
,,,,19,0,19,0,5.0,2.38203620002605,36,001,2019_Nov_28_1446,001,3.0.7,60.030855871237186,
,,,,20,0,20,0,2.0,2.3147966999094933,36,001,2019_Nov_28_1446,001,3.0.7,60.030855871237186,
,,,,21,0,21,0,1.0,2.481132499873638,36,001,2019_Nov_28_1446,001,3.0.7,60.030855871237186,
,,,,22,0,22,0,1.0,1.7142322999425232,36,001,2019_Nov_28_1446,001,3.0.7,60.030855871237186,
,,,,23,0,23,0,2.0,2.3990285000763834,36,001,2019_Nov_28_1446,001,3.0.7,60.030855871237186,
,,,,24,0,24,0,2.0,2.514811299974099,36,001,2019_Nov_28_1446,001,3.0.7,60.030855871237186,
,,,,25,0,25,0,4.0,2.781429999973625,36,001,2019_Nov_28_1446,001,3.0.7,60.030855871237186,
,,,,26,0,26,0,4.0,2.431269000051543,36,001,2019_Nov_28_1446,001,3.0.7,60.030855871237186,
,,,,27,0,27,0,4.0,2.431702399859205,36,001,2019_Nov_28_1446,001,3.0.7,60.030855871237186,
,,,,28,0,28,0,4.0,2.7481271000579,36,001,2019_Nov_28_1446,001,3.0.7,60.030855871237186,
,,,,29,0,29,0,3.0,2.464369400171563,36,001,2019_Nov_28_1446,001,3.0.7,60.030855871237186,
,,,,30,0,30,0,4.0,2.54880249989219,36,001,2019_Nov_28_1446,001,3.0.7,60.030855871237186,
