017,016,015
017,008,009
007,011,011
010,012,002
007,006,000
016,017,016
011,014,017
000,019,005
017,017,006
015,018,015
005,018,002
016,010,015
003,002,019
005,014,017
005,001,002
001,016,016
008,004,006
005,007,009
018,019,007
019,017,012
011,018,002
011,006,010
003,002,019
014,002,018
013,009,018
013,001,015
009,003,006
000,016,016
016,005,012
006,002,003
016,010,011
009,010,011
017,004,001
010,015,019
000,006,018
019,003,009
017,013,012
014,017,015
015,017,010
006,002,009
009,007,001
009,005,000
017,018,012
020,018,017
017,017,003
005,014,005
005,010,005
015,014,005
005,008,015
005,012,005
015,010,005
005,015,005
005,011,015
010,012,015
011,013,005
005,005,015
015,007,015
015,009,005
007,012,015
005,015,005
