practices.thisRepN,practices.thisTrialN,practices.thisN,practices.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,slider.response,slider.rt,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,,,,,3.0,6.761577299999772,13,001,2019_Nov_18_1719,001,3.0.7,60.032225299316515,
1,0,1,0,,,,,3.0,6.728469099994982,13,001,2019_Nov_18_1719,001,3.0.7,60.032225299316515,
2,0,2,0,,,,,4.0,3.113463000016054,13,001,2019_Nov_18_1719,001,3.0.7,60.032225299316515,
3,0,3,0,,,,,3.0,2.8805806000018492,13,001,2019_Nov_18_1719,001,3.0.7,60.032225299316515,
4,0,4,0,,,,,3.0,4.296829099999741,13,001,2019_Nov_18_1719,001,3.0.7,60.032225299316515,
5,0,5,0,,,,,2.0,3.363694799976656,13,001,2019_Nov_18_1719,001,3.0.7,60.032225299316515,
6,0,6,0,,,,,2.0,2.247830399981467,13,001,2019_Nov_18_1719,001,3.0.7,60.032225299316515,
7,0,7,0,,,,,4.0,3.698506999993697,13,001,2019_Nov_18_1719,001,3.0.7,60.032225299316515,
8,0,8,0,,,,,3.0,4.93067100000917,13,001,2019_Nov_18_1719,001,3.0.7,60.032225299316515,
9,0,9,0,,,,,3.0,3.9636917999887373,13,001,2019_Nov_18_1719,001,3.0.7,60.032225299316515,
,,,,0,0,0,0,2.0,5.472444999992149,13,001,2019_Nov_18_1719,001,3.0.7,60.032225299316515,
,,,,1,0,1,0,5.0,4.864090999995824,13,001,2019_Nov_18_1719,001,3.0.7,60.032225299316515,
,,,,2,0,2,0,3.0,2.9316049000190105,13,001,2019_Nov_18_1719,001,3.0.7,60.032225299316515,
,,,,3,0,3,0,3.0,3.5822649000037927,13,001,2019_Nov_18_1719,001,3.0.7,60.032225299316515,
,,,,4,0,4,0,2.0,3.014903699979186,13,001,2019_Nov_18_1719,001,3.0.7,60.032225299316515,
,,,,5,0,5,0,2.0,3.8480360000103246,13,001,2019_Nov_18_1719,001,3.0.7,60.032225299316515,
,,,,6,0,6,0,2.0,2.798669699986931,13,001,2019_Nov_18_1719,001,3.0.7,60.032225299316515,
,,,,7,0,7,0,2.0,2.1482725999958348,13,001,2019_Nov_18_1719,001,3.0.7,60.032225299316515,
,,,,8,0,8,0,3.0,5.531225700018695,13,001,2019_Nov_18_1719,001,3.0.7,60.032225299316515,
,,,,9,0,9,0,3.0,3.43178079999052,13,001,2019_Nov_18_1719,001,3.0.7,60.032225299316515,
,,,,10,0,10,0,4.0,3.5489468000014313,13,001,2019_Nov_18_1719,001,3.0.7,60.032225299316515,
,,,,11,0,11,0,3.0,3.797876199998427,13,001,2019_Nov_18_1719,001,3.0.7,60.032225299316515,
,,,,12,0,12,0,2.0,2.631013599981088,13,001,2019_Nov_18_1719,001,3.0.7,60.032225299316515,
,,,,13,0,13,0,2.0,2.7479993000160903,13,001,2019_Nov_18_1719,001,3.0.7,60.032225299316515,
,,,,14,0,14,0,4.0,2.665126399951987,13,001,2019_Nov_18_1719,001,3.0.7,60.032225299316515,
,,,,15,0,15,0,2.0,6.29811289999634,13,001,2019_Nov_18_1719,001,3.0.7,60.032225299316515,
,,,,16,0,16,0,2.0,2.8478785999468528,13,001,2019_Nov_18_1719,001,3.0.7,60.032225299316515,
,,,,17,0,17,0,3.0,3.0310549000278115,13,001,2019_Nov_18_1719,001,3.0.7,60.032225299316515,
