018,005,004
009,005,004
008,019,000
018,013,020
005,019,014
013,015,005
012,005,006
013,007,001
010,010,017
003,011,017
018,000,003
010,006,005
008,018,013
013,015,001
013,006,007
006,002,008
011,002,012
009,009,017
006,009,005
020,010,016
002,005,016
002,011,000
005,015,009
010,001,011
000,012,013
008,018,010
004,007,003
007,019,013
017,007,018
017,001,002
003,016,001
012,013,019
002,003,008
014,005,007
006,011,015
001,017,018
008,009,018
012,018,005
007,000,003
009,002,012
007,019,004
018,001,001
001,012,008
006,001,010
002,000,018
011,009,014
007,010,006
014,009,011
008,005,011
010,006,014
010,006,014
015,012,005
015,015,014
011,013,011
015,009,005
005,015,015
015,005,015
015,015,010
010,013,005
015,015,015
