practices.thisRepN,practices.thisTrialN,practices.thisN,practices.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,slider.response,slider.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,32,0,32,0,3.0,4.547517900005914,28,001,2019_Nov_22_1146,001,3.0.7,60.01759715373957,
,,,,33,0,33,0,3.0,3.5316334000090137,28,001,2019_Nov_22_1146,001,3.0.7,60.01759715373957,
,,,,34,0,34,0,3.0,3.815424000029452,28,001,2019_Nov_22_1146,001,3.0.7,60.01759715373957,
,,,,35,0,35,0,3.0,3.2649010999593884,28,001,2019_Nov_22_1146,001,3.0.7,60.01759715373957,
,,,,36,0,36,0,3.0,5.8479743000352755,28,001,2019_Nov_22_1146,001,3.0.7,60.01759715373957,
,,,,37,0,37,0,3.0,3.9810603000223637,28,001,2019_Nov_22_1146,001,3.0.7,60.01759715373957,
,,,,38,0,38,0,3.0,3.531988100032322,28,001,2019_Nov_22_1146,001,3.0.7,60.01759715373957,
,,,,39,0,39,0,3.0,5.547739199944772,28,001,2019_Nov_22_1146,001,3.0.7,60.01759715373957,
,,,,40,0,40,0,3.0,2.9149729000637308,28,001,2019_Nov_22_1146,001,3.0.7,60.01759715373957,
,,,,41,0,41,0,3.0,3.4313665999798104,28,001,2019_Nov_22_1146,001,3.0.7,60.01759715373957,
,,,,42,0,42,0,2.0,8.981191100087017,28,001,2019_Nov_22_1146,001,3.0.7,60.01759715373957,
,,,,43,0,43,0,3.0,2.4312760999891907,28,001,2019_Nov_22_1146,001,3.0.7,60.01759715373957,
,,,,44,0,44,0,4.0,5.31463509995956,28,001,2019_Nov_22_1146,001,3.0.7,60.01759715373957,
,,,,45,0,45,0,3.0,3.436114300042391,28,001,2019_Nov_22_1146,001,3.0.7,60.01759715373957,
,,,,46,0,46,0,3.0,4.677323900046758,28,001,2019_Nov_22_1146,001,3.0.7,60.01759715373957,
,,,,47,0,47,0,3.0,3.498853199998848,28,001,2019_Nov_22_1146,001,3.0.7,60.01759715373957,
,,,,48,0,48,0,4.0,5.288292499957606,28,001,2019_Nov_22_1146,001,3.0.7,60.01759715373957,
,,,,49,0,49,0,3.0,2.9770176999736577,28,001,2019_Nov_22_1146,001,3.0.7,60.01759715373957,
,,,,50,0,50,0,3.0,3.7334840000839904,28,001,2019_Nov_22_1146,001,3.0.7,60.01759715373957,
,,,,51,0,51,0,3.0,2.8635812000138685,28,001,2019_Nov_22_1146,001,3.0.7,60.01759715373957,
,,,,52,0,52,0,3.0,2.1714776000007987,28,001,2019_Nov_22_1146,001,3.0.7,60.01759715373957,
,,,,53,0,53,0,3.0,3.3110822000307962,28,001,2019_Nov_22_1146,001,3.0.7,60.01759715373957,
,,,,54,0,54,0,3.0,4.090714100049809,28,001,2019_Nov_22_1146,001,3.0.7,60.01759715373957,
,,,,55,0,55,0,3.0,2.71209489996545,28,001,2019_Nov_22_1146,001,3.0.7,60.01759715373957,
,,,,56,0,56,0,3.0,2.4887117000762373,28,001,2019_Nov_22_1146,001,3.0.7,60.01759715373957,
,,,,57,0,57,0,3.0,3.6980069000273943,28,001,2019_Nov_22_1146,001,3.0.7,60.01759715373957,
,,,,58,0,58,0,3.0,3.478831399930641,28,001,2019_Nov_22_1146,001,3.0.7,60.01759715373957,
,,,,59,0,59,0,3.0,2.431054300046526,28,001,2019_Nov_22_1146,001,3.0.7,60.01759715373957,
