practices.thisRepN,practices.thisTrialN,practices.thisN,practices.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,slider.response,slider.rt,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,,,,,2.0,3.3309037999988504,2,001,2019_Nov_15_1857,001,3.0.7,60.00877328243663,
1,0,1,0,,,,,2.0,3.863073300000906,2,001,2019_Nov_15_1857,001,3.0.7,60.00877328243663,
2,0,2,0,,,,,3.0,3.3974280999991606,2,001,2019_Nov_15_1857,001,3.0.7,60.00877328243663,
3,0,3,0,,,,,3.0,3.463945600000443,2,001,2019_Nov_15_1857,001,3.0.7,60.00877328243663,
4,0,4,0,,,,,2.0,2.680804399999033,2,001,2019_Nov_15_1857,001,3.0.7,60.00877328243663,
5,0,5,0,,,,,2.0,3.314270900000338,2,001,2019_Nov_15_1857,001,3.0.7,60.00877328243663,
6,0,6,0,,,,,3.0,3.2142291000000114,2,001,2019_Nov_15_1857,001,3.0.7,60.00877328243663,
7,0,7,0,,,,,2.0,2.864841599999636,2,001,2019_Nov_15_1857,001,3.0.7,60.00877328243663,
8,0,8,0,,,,,2.0,4.180821699999797,2,001,2019_Nov_15_1857,001,3.0.7,60.00877328243663,
9,0,9,0,,,,,1.0,2.8305737000009685,2,001,2019_Nov_15_1857,001,3.0.7,60.00877328243663,
,,,,0,0,0,0,1.0,2.655663100000311,2,001,2019_Nov_15_1857,001,3.0.7,60.00877328243663,
,,,,1,0,1,0,2.0,2.265460200000234,2,001,2019_Nov_15_1857,001,3.0.7,60.00877328243663,
,,,,2,0,2,0,2.0,3.281421499999851,2,001,2019_Nov_15_1857,001,3.0.7,60.00877328243663,
,,,,3,0,3,0,2.0,2.3981936999989557,2,001,2019_Nov_15_1857,001,3.0.7,60.00877328243663,
,,,,4,0,4,0,3.0,2.39796220000062,2,001,2019_Nov_15_1857,001,3.0.7,60.00877328243663,
,,,,5,0,5,0,2.0,3.4153707000004943,2,001,2019_Nov_15_1857,001,3.0.7,60.00877328243663,
,,,,6,0,6,0,2.0,2.048075799999424,2,001,2019_Nov_15_1857,001,3.0.7,60.00877328243663,
,,,,7,0,7,0,3.0,3.431943000001411,2,001,2019_Nov_15_1857,001,3.0.7,60.00877328243663,
,,,,8,0,8,0,3.0,2.7301532000001316,2,001,2019_Nov_15_1857,001,3.0.7,60.00877328243663,
,,,,9,0,9,0,1.0,2.79801899999984,2,001,2019_Nov_15_1857,001,3.0.7,60.00877328243663,
,,,,10,0,10,0,2.0,2.2980379999989964,2,001,2019_Nov_15_1857,001,3.0.7,60.00877328243663,
,,,,11,0,11,0,2.0,2.281394100000398,2,001,2019_Nov_15_1857,001,3.0.7,60.00877328243663,
,,,,12,0,12,0,1.0,2.531501899999057,2,001,2019_Nov_15_1857,001,3.0.7,60.00877328243663,
,,,,13,0,13,0,2.0,2.5647537000004377,2,001,2019_Nov_15_1857,001,3.0.7,60.00877328243663,
,,,,14,0,14,0,1.0,2.681348199999775,2,001,2019_Nov_15_1857,001,3.0.7,60.00877328243663,
,,,,15,0,15,0,2.0,2.5653151999995316,2,001,2019_Nov_15_1857,001,3.0.7,60.00877328243663,
,,,,16,0,16,0,2.0,2.8815073000005214,2,001,2019_Nov_15_1857,001,3.0.7,60.00877328243663,
,,,,17,0,17,0,2.0,2.6147177000002557,2,001,2019_Nov_15_1857,001,3.0.7,60.00877328243663,
,,,,18,0,18,0,2.0,2.0481397999992623,2,001,2019_Nov_15_1857,001,3.0.7,60.00877328243663,
,,,,19,0,19,0,2.0,1.9645491000010225,2,001,2019_Nov_15_1857,001,3.0.7,60.00877328243663,
,,,,20,0,20,0,2.0,3.6647455999991507,2,001,2019_Nov_15_1857,001,3.0.7,60.00877328243663,
,,,,21,0,21,0,1.0,2.8153996000000916,2,001,2019_Nov_15_1857,001,3.0.7,60.00877328243663,
,,,,22,0,22,0,2.0,2.3813858999983495,2,001,2019_Nov_15_1857,001,3.0.7,60.00877328243663,
,,,,23,0,23,0,2.0,2.414721200000713,2,001,2019_Nov_15_1857,001,3.0.7,60.00877328243663,
,,,,24,0,24,0,3.0,2.731647200000225,2,001,2019_Nov_15_1857,001,3.0.7,60.00877328243663,
,,,,25,0,25,0,2.0,3.0480136000005587,2,001,2019_Nov_15_1857,001,3.0.7,60.00877328243663,
,,,,26,0,26,0,2.0,2.1144591000011133,2,001,2019_Nov_15_1857,001,3.0.7,60.00877328243663,
,,,,27,0,27,0,2.0,4.0820739999999205,2,001,2019_Nov_15_1857,001,3.0.7,60.00877328243663,
,,,,28,0,28,0,2.0,1.8976247000009607,2,001,2019_Nov_15_1857,001,3.0.7,60.00877328243663,
,,,,29,0,29,0,2.0,1.8320457999998325,2,001,2019_Nov_15_1857,001,3.0.7,60.00877328243663,
,,,,30,0,30,0,1.0,2.61464530000012,2,001,2019_Nov_15_1857,001,3.0.7,60.00877328243663,
,,,,31,0,31,0,1.0,2.548230700000204,2,001,2019_Nov_15_1857,001,3.0.7,60.00877328243663,
,,,,32,0,32,0,2.0,2.331536199999391,2,001,2019_Nov_15_1857,001,3.0.7,60.00877328243663,
