practices.thisRepN,practices.thisTrialN,practices.thisN,practices.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,slider.response,slider.rt,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,,,,,3.0,9.579072699998505,6,001,2019_Nov_16_1451,001,3.0.7,60.0196864568352,
1,0,1,0,,,,,2.0,5.194950199991581,6,001,2019_Nov_16_1451,001,3.0.7,60.0196864568352,
2,0,2,0,,,,,4.0,3.446632299994235,6,001,2019_Nov_16_1451,001,3.0.7,60.0196864568352,
3,0,3,0,,,,,4.0,2.5815801999997348,6,001,2019_Nov_16_1451,001,3.0.7,60.0196864568352,
4,0,4,0,,,,,4.0,2.0972378000005847,6,001,2019_Nov_16_1451,001,3.0.7,60.0196864568352,
5,0,5,0,,,,,3.0,3.4311566000105813,6,001,2019_Nov_16_1451,001,3.0.7,60.0196864568352,
6,0,6,0,,,,,3.0,2.7307140000048093,6,001,2019_Nov_16_1451,001,3.0.7,60.0196864568352,
7,0,7,0,,,,,3.0,3.531422300002305,6,001,2019_Nov_16_1451,001,3.0.7,60.0196864568352,
8,0,8,0,,,,,3.0,1.9976643000118202,6,001,2019_Nov_16_1451,001,3.0.7,60.0196864568352,
9,0,9,0,,,,,3.0,3.8812285000021802,6,001,2019_Nov_16_1451,001,3.0.7,60.0196864568352,
,,,,0,0,0,0,4.0,4.477616399992257,6,001,2019_Nov_16_1451,001,3.0.7,60.0196864568352,
,,,,1,0,1,0,3.0,3.4646212000079686,6,001,2019_Nov_16_1451,001,3.0.7,60.0196864568352,
,,,,2,0,2,0,3.0,2.3648861999972723,6,001,2019_Nov_16_1451,001,3.0.7,60.0196864568352,
,,,,3,0,3,0,3.0,3.6478479000070365,6,001,2019_Nov_16_1451,001,3.0.7,60.0196864568352,
,,,,4,0,4,0,4.0,2.765160199996899,6,001,2019_Nov_16_1451,001,3.0.7,60.0196864568352,
,,,,5,0,5,0,4.0,2.9981076999974903,6,001,2019_Nov_16_1451,001,3.0.7,60.0196864568352,
,,,,6,0,6,0,4.0,2.064653099994757,6,001,2019_Nov_16_1451,001,3.0.7,60.0196864568352,
,,,,7,0,7,0,3.0,2.831538799990085,6,001,2019_Nov_16_1451,001,3.0.7,60.0196864568352,
,,,,8,0,8,0,3.0,2.3805740999960108,6,001,2019_Nov_16_1451,001,3.0.7,60.0196864568352,
,,,,9,0,9,0,3.0,2.415408100001514,6,001,2019_Nov_16_1451,001,3.0.7,60.0196864568352,
,,,,10,0,10,0,2.0,3.5643859000119846,6,001,2019_Nov_16_1451,001,3.0.7,60.0196864568352,
,,,,11,0,11,0,2.0,2.28186220000498,6,001,2019_Nov_16_1451,001,3.0.7,60.0196864568352,
,,,,12,0,12,0,3.0,2.2316428999911295,6,001,2019_Nov_16_1451,001,3.0.7,60.0196864568352,
,,,,13,0,13,0,2.0,3.1318851000105496,6,001,2019_Nov_16_1451,001,3.0.7,60.0196864568352,
,,,,14,0,14,0,2.0,2.3820111000095494,6,001,2019_Nov_16_1451,001,3.0.7,60.0196864568352,
,,,,15,0,15,0,2.0,2.1313939000101527,6,001,2019_Nov_16_1451,001,3.0.7,60.0196864568352,
,,,,16,0,16,0,3.0,3.032274299999699,6,001,2019_Nov_16_1451,001,3.0.7,60.0196864568352,
,,,,17,0,17,0,2.0,2.498183699994115,6,001,2019_Nov_16_1451,001,3.0.7,60.0196864568352,
,,,,18,0,18,0,2.0,1.7974496999959229,6,001,2019_Nov_16_1451,001,3.0.7,60.0196864568352,
,,,,19,0,19,0,3.0,3.0320939000084763,6,001,2019_Nov_16_1451,001,3.0.7,60.0196864568352,
,,,,20,0,20,0,3.0,2.098204399997485,6,001,2019_Nov_16_1451,001,3.0.7,60.0196864568352,
,,,,21,0,21,0,2.0,2.36547609999252,6,001,2019_Nov_16_1451,001,3.0.7,60.0196864568352,
,,,,22,0,22,0,2.0,3.0647438000014517,6,001,2019_Nov_16_1451,001,3.0.7,60.0196864568352,
,,,,23,0,23,0,4.0,2.4317282999982126,6,001,2019_Nov_16_1451,001,3.0.7,60.0196864568352,
,,,,24,0,24,0,2.0,2.6980928999983007,6,001,2019_Nov_16_1451,001,3.0.7,60.0196864568352,
,,,,25,0,25,0,3.0,2.4647614999994403,6,001,2019_Nov_16_1451,001,3.0.7,60.0196864568352,
,,,,26,0,26,0,4.0,2.748065799998585,6,001,2019_Nov_16_1451,001,3.0.7,60.0196864568352,
,,,,27,0,27,0,2.0,2.6148639999883017,6,001,2019_Nov_16_1451,001,3.0.7,60.0196864568352,
,,,,28,0,28,0,4.0,2.1314633000001777,6,001,2019_Nov_16_1451,001,3.0.7,60.0196864568352,
,,,,29,0,29,0,3.0,2.881424599996535,6,001,2019_Nov_16_1451,001,3.0.7,60.0196864568352,
,,,,30,0,30,0,3.0,2.281411800009664,6,001,2019_Nov_16_1451,001,3.0.7,60.0196864568352,
,,,,31,0,31,0,3.0,3.346977199995308,6,001,2019_Nov_16_1451,001,3.0.7,60.0196864568352,
,,,,32,0,32,0,2.0,2.115858899996965,6,001,2019_Nov_16_1451,001,3.0.7,60.0196864568352,
,,,,33,0,33,0,2.0,2.0313320999994176,6,001,2019_Nov_16_1451,001,3.0.7,60.0196864568352,
,,,,34,0,34,0,3.0,2.1981296000012662,6,001,2019_Nov_16_1451,001,3.0.7,60.0196864568352,
,,,,35,0,35,0,3.0,1.59791129999212,6,001,2019_Nov_16_1451,001,3.0.7,60.0196864568352,
,,,,36,0,36,0,2.0,3.0146902999986196,6,001,2019_Nov_16_1451,001,3.0.7,60.0196864568352,
,,,,37,0,37,0,3.0,2.2485084000072675,6,001,2019_Nov_16_1451,001,3.0.7,60.0196864568352,
,,,,38,0,38,0,3.0,2.614769799998612,6,001,2019_Nov_16_1451,001,3.0.7,60.0196864568352,
,,,,39,0,39,0,2.0,2.2980674999998882,6,001,2019_Nov_16_1451,001,3.0.7,60.0196864568352,
,,,,40,0,40,0,2.0,2.048041899994132,6,001,2019_Nov_16_1451,001,3.0.7,60.0196864568352,
,,,,41,0,41,0,3.0,2.431834799994249,6,001,2019_Nov_16_1451,001,3.0.7,60.0196864568352,
,,,,42,0,42,0,2.0,2.747935499995947,6,001,2019_Nov_16_1451,001,3.0.7,60.0196864568352,
,,,,43,0,43,0,3.0,2.198067200006335,6,001,2019_Nov_16_1451,001,3.0.7,60.0196864568352,
,,,,44,0,44,0,2.0,2.3151895999908447,6,001,2019_Nov_16_1451,001,3.0.7,60.0196864568352,
,,,,45,0,45,0,2.0,0.18386350000218954,6,001,2019_Nov_16_1451,001,3.0.7,60.0196864568352,
,,,,46,0,46,0,3.0,2.4308515999873634,6,001,2019_Nov_16_1451,001,3.0.7,60.0196864568352,
