017,016,006
015,006,017
016,016,017
004,000,009
016,015,011
007,014,019
014,004,009
019,003,020
015,001,003
019,012,005
007,007,005
011,004,015
004,004,007
002,001,001
011,006,008
007,017,007
004,019,009
008,010,001
013,016,012
013,018,011
014,010,010
013,016,019
001,011,004
003,014,012
009,007,016
000,015,005
008,015,006
009,009,008
019,013,012
014,006,003
006,010,018
010,020,008
002,015,014
019,011,010
005,007,014
008,016,002
014,009,003
018,011,005
001,016,004
002,014,014
001,004,004
018,014,008
014,019,017
016,009,003
012,020,006
009,009,008
010,010,007
015,008,012
015,005,007
005,012,012
005,008,012
008,005,015
006,010,013
009,009,015
008,011,015
005,005,011
015,015,014
015,005,011
015,005,013
005,009,009
